,Call_Buy-Sell,Cmp_Name,Target_Price,Analyst_or_Cmp,Call_Time,Call_Time_normal,Call_Time_secs,Stop_Loss,From_Site
3391,Buy,Shoppers Stop,415,Edelweiss,"May 09, 2017 03:57 PM",2017-05-09 03:57:00,"May 09, 2017 03:57 PM",#N/A,MoneyControl
3392,Buy,Emami,1202,Edelweiss,"May 09, 2017 03:50 PM",2017-05-09 03:50:00,"May 09, 2017 03:50 PM",#N/A,MoneyControl
3393,Buy,Apollo Tyres,266,LKP Securities,"May 09, 2017 03:44 PM",2017-05-09 03:44:00,"May 09, 2017 03:44 PM",#N/A,MoneyControl
3394,Buy,Equitas Holdings,210,Motilal Oswal,"May 09, 2017 03:12 PM",2017-05-09 03:12:00,"May 09, 2017 03:12 PM",#N/A,MoneyControl
3395,Buy,Cyient,620,Motilal Oswal,"May 09, 2017 03:09 PM",2017-05-09 03:09:00,"May 09, 2017 03:09 PM",#N/A,MoneyControl
3396,Buy,ONGC,233,Motilal Oswal,"May 09, 2017 03:06 PM",2017-05-09 03:06:00,"May 09, 2017 03:06 PM",#N/A,MoneyControl
3397,Buy,Aurobindo Pharma,900,Motilal Oswal,"May 08, 2017 06:13 PM",2017-05-08 06:13:00,"May 08, 2017 06:13 PM",#N/A,MoneyControl
3398,Buy,HDFC Bank,1681,Geojit Financial Services,"May 08, 2017 06:12 PM",2017-05-08 06:12:00,"May 08, 2017 06:12 PM",#N/A,MoneyControl
3399,Buy,MCX,1558,HDFC Securities,"May 08, 2017 06:09 PM",2017-05-08 06:09:00,"May 08, 2017 06:09 PM",#N/A,MoneyControl
3400,Buy,ICICI Bank,345,HDFC Securities,"May 08, 2017 06:05 PM",2017-05-08 06:05:00,"May 08, 2017 06:05 PM",#N/A,MoneyControl
3401,Buy,Sanofi India,4850,Motilal Oswal,"May 08, 2017 06:01 PM",2017-05-08 06:01:00,"May 08, 2017 06:01 PM",#N/A,MoneyControl
3402,Buy,P&G Hygiene and Healthcare,8760,Motilal Oswal,"May 08, 2017 05:59 PM",2017-05-08 05:59:00,"May 08, 2017 05:59 PM",#N/A,MoneyControl
3403,Buy,Eicher Motors,30402,Motilal Oswal,"May 08, 2017 05:58 PM",2017-05-08 05:58:00,"May 08, 2017 05:58 PM",#N/A,MoneyControl
3404,Buy,Orient Cement,185,Motilal Oswal,"May 08, 2017 05:56 PM",2017-05-08 05:56:00,"May 08, 2017 05:56 PM",#N/A,MoneyControl
3405,Buy,L&T Infotech,850,Motilal Oswal,"May 08, 2017 05:53 PM",2017-05-08 05:53:00,"May 08, 2017 05:53 PM",#N/A,MoneyControl
3406,Buy,MCX,1325,Motilal Oswal,"May 08, 2017 05:46 PM",2017-05-08 05:46:00,"May 08, 2017 05:46 PM",#N/A,MoneyControl
3407,Buy,Exide Industries,274,Motilal Oswal,"May 08, 2017 05:44 PM",2017-05-08 05:44:00,"May 08, 2017 05:44 PM",#N/A,MoneyControl
3408,Buy,Dewan Housing,559,Motilal Oswal,"May 08, 2017 05:42 PM",2017-05-08 05:42:00,"May 08, 2017 05:42 PM",#N/A,MoneyControl
3409,Buy,Exide Industries,270,ICICI Direct,"May 08, 2017 05:19 PM",2017-05-08 05:19:00,"May 08, 2017 05:19 PM",#N/A,MoneyControl
3410,Buy,HDFC,1750,ICICI Direct,"May 08, 2017 05:17 PM",2017-05-08 05:17:00,"May 08, 2017 05:17 PM",#N/A,MoneyControl
3411,Buy,Federal Bank on dips,125,Prakash Gaba,"May 08, 2017 04:14 PM",2017-05-08 04:14:00,"May 08, 2017 04:14 PM",#N/A,MoneyControl
3412,Buy,HCC,55,Edelweiss,"May 05, 2017 04:55 PM",2017-05-05 04:55:00,"May 05, 2017 04:55 PM",#N/A,MoneyControl
3413,Buy,Supreme Industries,1268,Axis Direct,"May 05, 2017 04:45 PM",2017-05-05 04:45:00,"May 05, 2017 04:45 PM",#N/A,MoneyControl
3414,Buy,Mahindra CIE Automotive,269,Axis Direct,"May 05, 2017 04:24 PM",2017-05-05 04:24:00,"May 05, 2017 04:24 PM",#N/A,MoneyControl
3415,Buy,Hindustan Unilever,1010,Axis Direct,"May 05, 2017 04:19 PM",2017-05-05 04:19:00,"May 05, 2017 04:19 PM",#N/A,MoneyControl
3416,Buy,Ujjivan Financial Services,470,Axis Direct,"May 05, 2017 04:14 PM",2017-05-05 04:14:00,"May 05, 2017 04:14 PM",#N/A,MoneyControl
3417,Buy,Hindalco Industries,246,Axis Direct,"May 05, 2017 03:43 PM",2017-05-05 03:43:00,"May 05, 2017 03:43 PM",#N/A,MoneyControl
3418,Buy,Zensar Technologies,1000,Axis Direct,"May 05, 2017 03:38 PM",2017-05-05 03:38:00,"May 05, 2017 03:38 PM",#N/A,MoneyControl
3419,Buy,Intellect Design Arena,233,HDFC Securities,"May 04, 2017 05:55 PM",2017-05-04 05:55:00,"May 04, 2017 05:55 PM",#N/A,MoneyControl
3420,Buy,Alembic Pharma,675,HDFC Securities,"May 04, 2017 05:54 PM",2017-05-04 05:54:00,"May 04, 2017 05:54 PM",#N/A,MoneyControl
3421,Buy,Bharat Forge,1218,Axis Direct,"May 04, 2017 04:32 PM",2017-05-04 04:32:00,"May 04, 2017 04:32 PM",#N/A,MoneyControl
3422,Buy,Marico,337,Edelweiss,"May 04, 2017 05:45 PM",2017-05-04 05:45:00,"May 04, 2017 05:45 PM",#N/A,MoneyControl
3423,Buy,Ashok Leyland,109,Axis Direct,"May 04, 2017 04:26 PM",2017-05-04 04:26:00,"May 04, 2017 04:26 PM",#N/A,MoneyControl
3424,Buy,Ajanta Pharma,2028,Motilal Oswal,"May 04, 2017 03:46 PM",2017-05-04 03:46:00,"May 04, 2017 03:46 PM",#N/A,MoneyControl
3425,Buy,Reliance Industries,1600,Axis Direct,"May 04, 2017 03:45 PM",2017-05-04 03:45:00,"May 04, 2017 03:45 PM",#N/A,MoneyControl
3426,Buy,ICICI Bank,365,Motilal Oswal,"May 04, 2017 03:42 PM",2017-05-04 03:42:00,"May 04, 2017 03:42 PM",#N/A,MoneyControl
3427,Buy,Shriram City Union Finance,2689,Motilal Oswal,"May 04, 2017 03:40 PM",2017-05-04 03:40:00,"May 04, 2017 03:40 PM",#N/A,MoneyControl
3428,Buy,JK Tyres and Industries,215,ICICI Direct,"May 04, 2017 03:38 PM",2017-05-04 03:38:00,"May 04, 2017 03:38 PM",#N/A,MoneyControl
3429,Buy,Infibeam Incorporation,1461,KR Choksey,"May 04, 2017 03:36 PM",2017-05-04 03:36:00,"May 04, 2017 03:36 PM",#N/A,MoneyControl
3430,Buy,Bharat Financial Inclusion,894,Edelweiss,"May 03, 2017 05:43 PM",2017-05-03 05:43:00,"May 03, 2017 05:43 PM",#N/A,MoneyControl
3431,Buy,Coromandel International,393,Edelweiss,"May 03, 2017 05:25 PM",2017-05-03 05:25:00,"May 03, 2017 05:25 PM",#N/A,MoneyControl
3432,Sell,Inox Leisure,240,Motilal Oswal,"May 03, 2017 04:38 PM",2017-05-03 04:38:00,"May 03, 2017 04:38 PM",#N/A,MoneyControl
3433,Buy,Coal India,335,Motilal Oswal,"May 03, 2017 04:31 PM",2017-05-03 04:31:00,"May 03, 2017 04:31 PM",#N/A,MoneyControl
3434,Buy,JSW Energy,88,Motilal Oswal,"May 03, 2017 03:54 PM",2017-05-03 03:54:00,"May 03, 2017 03:54 PM",#N/A,MoneyControl
3435,Buy,Supreme Industries,1285,ICICI Direct,"May 03, 2017 03:53 PM",2017-05-03 03:53:00,"May 03, 2017 03:53 PM",#N/A,MoneyControl
3436,Buy,Ambuja Cement,280,ICICI Direct,"May 03, 2017 03:52 PM",2017-05-03 03:52:00,"May 03, 2017 03:52 PM",#N/A,MoneyControl
3437,Buy,Mahindra CIE Automotive,280,ICICI Direct,"May 03, 2017 03:52 PM",2017-05-03 03:52:00,"May 03, 2017 03:52 PM",#N/A,MoneyControl
3438,Buy,Jammu & Kashmir Bank,95,ICICI Direct,"May 03, 2017 03:51 PM",2017-05-03 03:51:00,"May 03, 2017 03:51 PM",#N/A,MoneyControl
3439,Buy,UPL,1015,KR Choksey,"May 03, 2017 01:44 PM",2017-05-03 01:44:00,"May 03, 2017 01:44 PM",#N/A,MoneyControl
3440,Buy,Astra Microwave,175,Edelweiss,"May 03, 2017 01:49 PM",2017-05-03 01:49:00,"May 03, 2017 01:49 PM",#N/A,MoneyControl
3441,Sell,Dabur India,292,Dolat Capital,"May 03, 2017 11:30 AM",2017-05-03 11:30:00,"May 03, 2017 11:30 AM",#N/A,MoneyControl
3442,Buy,National Fertilizers,111,Investment Imperative,"May 02, 2017 05:34 PM",2017-05-02 05:34:00,"May 02, 2017 05:34 PM",#N/A,MoneyControl
3443,Buy,Indusind Bank,1630,Axis Direct,"May 02, 2017 05:32 PM",2017-05-02 05:32:00,"May 02, 2017 05:32 PM",#N/A,MoneyControl
3444,Buy,Yes Bank,1840,Axis Direct,"May 02, 2017 05:29 PM",2017-05-02 05:29:00,"May 02, 2017 05:29 PM",#N/A,MoneyControl
3445,Buy,KPIT Technologies,165,Systematix,"May 02, 2017 05:12 PM",2017-05-02 05:12:00,"May 02, 2017 05:12 PM",#N/A,MoneyControl
3446,Buy,CEAT,1741,Motilal Oswal,"May 02, 2017 04:54 PM",2017-05-02 04:54:00,"May 02, 2017 04:54 PM",#N/A,MoneyControl
3447,Sell,Biocon,900,Motilal Oswal,"May 02, 2017 04:50 PM",2017-05-02 04:50:00,"May 02, 2017 04:50 PM",#N/A,MoneyControl
3448,Buy,Federal Bank,125,Motilal Oswal,"May 02, 2017 04:49 PM",2017-05-02 04:49:00,"May 02, 2017 04:49 PM",#N/A,MoneyControl
3449,Buy,Ambuja Cements,283,Motilal Oswal,"May 02, 2017 04:48 PM",2017-05-02 04:48:00,"May 02, 2017 04:48 PM",#N/A,MoneyControl
3450,Buy,Transport Corporation India,280,Geojit Financial Services,"May 02, 2017 04:46 PM",2017-05-02 04:46:00,"May 02, 2017 04:46 PM",#N/A,MoneyControl
3451,Buy,Reliance Industries,1584,Geojit Financial Services,"May 02, 2017 04:38 PM",2017-05-02 04:38:00,"May 02, 2017 04:38 PM",#N/A,MoneyControl
3452,Buy,Federal Bank,130,ICICI Direct,"May 02, 2017 04:35 PM",2017-05-02 04:35:00,"May 02, 2017 04:35 PM",#N/A,MoneyControl
3453,Buy,Reliance Capital,740,ICICI Direct,"May 02, 2017 04:32 PM",2017-05-02 04:32:00,"May 02, 2017 04:32 PM",#N/A,MoneyControl
3454,Buy,Maruti Suzuki,7200,ICICI Direct,"May 02, 2017 04:22 PM",2017-05-02 04:22:00,"May 02, 2017 04:22 PM",#N/A,MoneyControl
3455,Buy,KSB Pumps,800,ICICI Direct,"May 02, 2017 04:19 PM",2017-05-02 04:19:00,"May 02, 2017 04:19 PM",#N/A,MoneyControl
3456,Buy,Maruti Suzuki,7070,HDFC Securities,"May 02, 2017 03:10 PM",2017-05-02 03:10:00,"May 02, 2017 03:10 PM",#N/A,MoneyControl
3457,Buy,Sterlite Technologies,175,ICICI Direct,"April 28, 2017 04:54 PM",2017-04-28 04:54:00,"April 28, 2017 04:54 PM",#N/A,MoneyControl
3458,Buy,Shriram Transport Finance,1334,Edelweiss,"April 28, 2017 05:05 PM",2017-04-28 05:05:00,"April 28, 2017 05:05 PM",#N/A,MoneyControl
3459,Sell,Zensar Technologies,750,Dolat Capital,"April 28, 2017 04:39 PM",2017-04-28 04:39:00,"April 28, 2017 04:39 PM",#N/A,MoneyControl
3460,Buy,Zensar Technologies,1020,Motilal Oswal,"April 28, 2017 04:31 PM",2017-04-28 04:31:00,"April 28, 2017 04:31 PM",#N/A,MoneyControl
3461,Buy,Kotak Mahindra Bank,1050,Motilal Oswal,"April 28, 2017 04:17 PM",2017-04-28 04:17:00,"April 28, 2017 04:17 PM",#N/A,MoneyControl
3462,Buy,Shriram Transport Finance,1269,Motilal Oswal,"April 28, 2017 04:14 PM",2017-04-28 04:14:00,"April 28, 2017 04:14 PM",#N/A,MoneyControl
3463,Buy,Maruti Suzuki,7319,Motilal Oswal,"April 28, 2017 04:02 PM",2017-04-28 04:02:00,"April 28, 2017 04:02 PM",#N/A,MoneyControl
3464,Buy,TVS Motor Company,581,Motilal Oswal,"April 28, 2017 03:59 PM",2017-04-28 03:59:00,"April 28, 2017 03:59 PM",#N/A,MoneyControl
3465,Buy,Welspun India,102,Edelweiss,"April 28, 2017 03:58 PM",2017-04-28 03:58:00,"April 28, 2017 03:58 PM",#N/A,MoneyControl
3466,Buy,Maruti Suzuki India,6928,Edelweiss,"April 28, 2017 03:55 PM",2017-04-28 03:55:00,"April 28, 2017 03:55 PM",#N/A,MoneyControl
3467,Buy,Axis Bank,560,Edelweiss,"April 28, 2017 03:45 PM",2017-04-28 03:45:00,"April 28, 2017 03:45 PM",#N/A,MoneyControl
3468,Buy,Zensar Technologies,1023,HDFC Securities,"April 28, 2017 01:58 PM",2017-04-28 01:58:00,"April 28, 2017 01:58 PM",#N/A,MoneyControl
3469,Sell,LIC Housing Finance,600,HDFC Securities,"April 28, 2017 01:22 PM",2017-04-28 01:22:00,"April 28, 2017 01:22 PM",#N/A,MoneyControl
3470,Buy,Can Fin Homes,2900,Axis Direct,"April 28, 2017 01:17 PM",2017-04-28 01:17:00,"April 28, 2017 01:17 PM",#N/A,MoneyControl
3471,Buy,Persistent Systems,700,ICICI Direct,"April 27, 2017 04:43 PM",2017-04-27 04:43:00,"April 27, 2017 04:43 PM",#N/A,MoneyControl
3472,Buy,Persistent Systems,828,KR Choksey,"April 27, 2017 04:40 PM",2017-04-27 04:40:00,"April 27, 2017 04:40 PM",#N/A,MoneyControl
3473,Buy,Indiabulls Housing Finance,1150,Edelweiss,"April 26, 2017 05:17 PM",2017-04-26 05:17:00,"April 26, 2017 05:17 PM",#N/A,MoneyControl
3474,Buy,Ultratech Cement,4422,Edelweiss,"April 26, 2017 05:07 PM",2017-04-26 05:07:00,"April 26, 2017 05:07 PM",#N/A,MoneyControl
3475,Buy,Persistent Systems,723,Edelweiss,"April 26, 2017 04:59 PM",2017-04-26 04:59:00,"April 26, 2017 04:59 PM",#N/A,MoneyControl
3476,Buy,LIC Housing Finance,784,Edelweiss,"April 26, 2017 04:57 PM",2017-04-26 04:57:00,"April 26, 2017 04:57 PM",#N/A,MoneyControl
3477,Buy,Wipro,554,Edelweiss,"April 26, 2017 04:53 PM",2017-04-26 04:53:00,"April 26, 2017 04:53 PM",#N/A,MoneyControl
3478,Buy,Indiabulls Housing Finance,1227,Motilal Oswal,"April 26, 2017 04:28 PM",2017-04-26 04:28:00,"April 26, 2017 04:28 PM",#N/A,MoneyControl
3479,Buy,Ultratech Cement,4928,Motilal Oswal,"April 26, 2017 04:26 PM",2017-04-26 04:26:00,"April 26, 2017 04:26 PM",#N/A,MoneyControl
3480,Buy,Mahindra Financial Services,400,Motilal Oswal,"April 26, 2017 04:13 PM",2017-04-26 04:13:00,"April 26, 2017 04:13 PM",#N/A,MoneyControl
3481,Buy,Indian Bank,360,Motilal Oswal,"April 26, 2017 04:12 PM",2017-04-26 04:12:00,"April 26, 2017 04:12 PM",#N/A,MoneyControl
3482,Buy,Persistent Systems,700,Motilal Oswal,"April 26, 2017 04:09 PM",2017-04-26 04:09:00,"April 26, 2017 04:09 PM",#N/A,MoneyControl
3483,Buy,UltraTech Cement,4750,ICICI Direct,"April 26, 2017 04:08 PM",2017-04-26 04:08:00,"April 26, 2017 04:08 PM",#N/A,MoneyControl
3484,Buy,Rallis India,300,ICICI Direct,"April 26, 2017 04:06 PM",2017-04-26 04:06:00,"April 26, 2017 04:06 PM",#N/A,MoneyControl
3485,Sell,ACC,1552,Karvy Stock Broking,"April 26, 2017 11:18 AM",2017-04-26 11:18:00,"April 26, 2017 11:18 AM",#N/A,MoneyControl
3486,Sell,ACC,1300,HDFC Securities,"April 26, 2017 11:09 AM",2017-04-26 11:09:00,"April 26, 2017 11:09 AM",#N/A,MoneyControl
3487,Buy,Hindustan Zinc,300,ICICI Direct,"April 26, 2017 11:06 AM",2017-04-26 11:06:00,"April 26, 2017 11:06 AM",#N/A,MoneyControl
3488,Buy,Fortis Healthcare,250,Motilal Oswal,"April 25, 2017 05:12 PM",2017-04-25 05:12:00,"April 25, 2017 05:12 PM",#N/A,MoneyControl
3489,Buy,ACC,1850,ICICI Direct,"April 25, 2017 05:11 PM",2017-04-25 05:11:00,"April 25, 2017 05:11 PM",#N/A,MoneyControl
3490,Buy,HDFC Bank,1700,ICICI Direct,"April 25, 2017 05:05 PM",2017-04-25 05:05:00,"April 25, 2017 05:05 PM",#N/A,MoneyControl
3491,Buy,HDFC Bank,1790,Motilal Oswal,"April 25, 2017 04:52 PM",2017-04-25 04:52:00,"April 25, 2017 04:52 PM",#N/A,MoneyControl
3492,Buy,Ashok Leyland,98,Motilal Oswal,"April 25, 2017 04:49 PM",2017-04-25 04:49:00,"April 25, 2017 04:49 PM",#N/A,MoneyControl
3493,Buy,ACC,1685,Edelweiss,"April 25, 2017 04:43 PM",2017-04-25 04:43:00,"April 25, 2017 04:43 PM",#N/A,MoneyControl
3494,Buy,Vedanta,288,Edelweiss,"April 25, 2017 04:41 PM",2017-04-25 04:41:00,"April 25, 2017 04:41 PM",#N/A,MoneyControl
3495,Buy,Ashok Leyland,125,Edelweiss,"April 25, 2017 04:37 PM",2017-04-25 04:37:00,"April 25, 2017 04:37 PM",#N/A,MoneyControl
3496,Buy,UltraTech Cement,4320,Sandeep Wagle,"April 24, 2017 02:54 PM",2017-04-24 02:54:00,"April 24, 2017 02:54 PM",#N/A,MoneyControl
3497,Buy,Cyient,605,Edelweiss,"April 21, 2017 03:27 PM",2017-04-21 03:27:00,"April 21, 2017 03:27 PM",#N/A,MoneyControl
3498,Buy,Hindustan Zinc,337,Edelweiss,"April 21, 2017 03:23 PM",2017-04-21 03:23:00,"April 21, 2017 03:23 PM",#N/A,MoneyControl
3499,Buy,Force Motors,5350,HDFC Securities,"April 21, 2017 03:17 PM",2017-04-21 03:17:00,"April 21, 2017 03:17 PM",#N/A,MoneyControl
3500,Buy,Cyient,620,Motilal Oswal,"April 21, 2017 03:32 PM",2017-04-21 03:32:00,"April 21, 2017 03:32 PM",#N/A,MoneyControl
3501,Buy,IndusInd Bank,1570,ICICI Direct,"April 21, 2017 01:37 PM",2017-04-21 01:37:00,"April 21, 2017 01:37 PM",#N/A,MoneyControl
3502,Buy,DCB Bank,220,Nirmal Bang,"April 21, 2017 01:32 PM",2017-04-21 01:32:00,"April 21, 2017 01:32 PM",#N/A,MoneyControl
3503,Buy,IndusInd Bank,1550,HDFC Securities,"April 21, 2017 01:29 PM",2017-04-21 01:29:00,"April 21, 2017 01:29 PM",#N/A,MoneyControl
3504,Sell,Hindustan Zinc,235,Motilal Oswal,"April 21, 2017 01:26 PM",2017-04-21 01:26:00,"April 21, 2017 01:26 PM",#N/A,MoneyControl
3505,Buy,Indusind Bank,1700,Motilal Oswal,"April 21, 2017 12:22 PM",2017-04-21 12:22:00,"April 21, 2017 12:22 PM",#N/A,MoneyControl
3506,Buy,Indusind Bank,1560,Edelweiss,"April 21, 2017 12:01 PM",2017-04-21 12:01:00,"April 21, 2017 12:01 PM",#N/A,MoneyControl
3507,Buy,Yes Bank,2110,Motilal Oswal,"April 21, 2017 11:58 AM",2017-04-21 11:58:00,"April 21, 2017 11:58 AM",#N/A,MoneyControl
3508,Sell,Gujarat Gas,735,Motilal Oswal,"April 20, 2017 05:29 PM",2017-04-20 05:29:00,"April 20, 2017 05:29 PM",#N/A,MoneyControl
3509,Buy,DCB Bank,197,HDFC Securities,"April 20, 2017 04:46 PM",2017-04-20 04:46:00,"April 20, 2017 04:46 PM",#N/A,MoneyControl
3510,Buy,NCC,115,ICICI Direct,"April 20, 2017 04:35 PM",2017-04-20 04:35:00,"April 20, 2017 04:35 PM",#N/A,MoneyControl
3511,Buy,Coal India,335,Motilal Oswal,"April 20, 2017 05:01 PM",2017-04-20 05:01:00,"April 20, 2017 05:01 PM",#N/A,MoneyControl
3512,Buy,Taj GVK Hotels,195,ICICI Direct,"April 20, 2017 04:33 PM",2017-04-20 04:33:00,"April 20, 2017 04:33 PM",#N/A,MoneyControl
3513,Buy,Interglobe Aviation,1210,HDFC Securities,"April 20, 2017 04:30 PM",2017-04-20 04:30:00,"April 20, 2017 04:30 PM",#N/A,MoneyControl
3514,Buy,HDFC Bank,1500,Mitessh Thakkar,"April 20, 2017 10:59 AM",2017-04-20 10:59:00,"April 20, 2017 10:59 AM",#N/A,MoneyControl
3515,Buy,Infosys,1200,Motilal Oswal,"April 19, 2017 02:02 PM",2017-04-19 02:02:00,"April 19, 2017 02:02 PM",#N/A,MoneyControl
3516,Buy,Infosys,1060,ICICI Direct,"April 19, 2017 02:00 PM",2017-04-19 02:00:00,"April 19, 2017 02:00 PM",#N/A,MoneyControl
3517,Buy,State Bank of India,335,ICICI Direct,"April 19, 2017 01:56 PM",2017-04-19 01:56:00,"April 19, 2017 01:56 PM",#N/A,MoneyControl
3518,Buy,Bharat Financial Inclusion,910,Dynamic Levels,"April 19, 2017 01:54 PM",2017-04-19 01:54:00,"April 19, 2017 01:54 PM",#N/A,MoneyControl
3519,Buy,Navneet Education,204,ICICI Direct,"April 19, 2017 01:27 PM",2017-04-19 01:27:00,"April 19, 2017 01:27 PM",#N/A,MoneyControl
3520,Buy,East India Hotels,150,ICICI Direct,"April 19, 2017 12:46 PM",2017-04-19 12:46:00,"April 19, 2017 12:46 PM",#N/A,MoneyControl
3521,Buy,GAIL,440,ICICI Direct,"April 19, 2017 12:44 PM",2017-04-19 12:44:00,"April 19, 2017 12:44 PM",#N/A,MoneyControl
3522,Buy,Wabco India,7000,ICICI Direct,"April 19, 2017 12:36 PM",2017-04-19 12:36:00,"April 19, 2017 12:36 PM",#N/A,MoneyControl
3523,Buy,Ajanta Pharma,2028,Motilal Oswal,"April 19, 2017 12:30 PM",2017-04-19 12:30:00,"April 19, 2017 12:30 PM",#N/A,MoneyControl
3524,Buy,Federal Bank,110,ICICI Direct,"April 19, 2017 12:28 PM",2017-04-19 12:28:00,"April 19, 2017 12:28 PM",#N/A,MoneyControl
3525,Sell,Coal India,261,Investment Imperative,"April 18, 2017 12:09 PM",2017-04-18 12:09:00,"April 18, 2017 12:09 PM",#N/A,MoneyControl
3526,Buy,Ceat,1779,Edelweiss,"April 13, 2017 01:30 PM",2017-04-13 01:30:00,"April 13, 2017 01:30 PM",#N/A,MoneyControl
3527,Buy,Phoenix Mills,528,Axis Direct,"April 13, 2017 01:34 PM",2017-04-13 01:34:00,"April 13, 2017 01:34 PM",#N/A,MoneyControl
3528,Buy,Ashok Leyland,125,Edelweiss,"April 11, 2017 01:07 PM",2017-04-11 01:07:00,"April 11, 2017 01:07 PM",#N/A,MoneyControl
3529,Buy,Engineers India,190,Way2wealth,"April 11, 2017 01:04 PM",2017-04-11 01:04:00,"April 11, 2017 01:04 PM",#N/A,MoneyControl
3530,Buy,Westlife Development,260,Axis Direct,"April 11, 2017 01:24 PM",2017-04-11 01:24:00,"April 11, 2017 01:24 PM",#N/A,MoneyControl
3531,Buy,Minda Corp,142,KR Choksey,"April 11, 2017 11:20 AM",2017-04-11 11:20:00,"April 11, 2017 11:20 AM",#N/A,MoneyControl
3532,Buy,Bharat Electronics,200,Edelweiss,"April 11, 2017 11:16 AM",2017-04-11 11:16:00,"April 11, 2017 11:16 AM",#N/A,MoneyControl
3533,Buy,Yes Bank,2110,Motilal Oswal,"April 11, 2017 11:13 AM",2017-04-11 11:13:00,"April 11, 2017 11:13 AM",#N/A,MoneyControl
3534,Buy,Info Edge India,1000,Motilal Oswal,"April 11, 2017 11:10 AM",2017-04-11 11:10:00,"April 11, 2017 11:10 AM",#N/A,MoneyControl
3535,Buy,Dewan Housing Finance,500,Motilal Oswal,"April 10, 2017 06:06 PM",2017-04-10 06:06:00,"April 10, 2017 06:06 PM",#N/A,MoneyControl
3536,Sell,Dish TV,93,Chandan Taparia,"April 10, 2017 10:43 AM",2017-04-10 10:43:00,"April 10, 2017 10:43 AM",#N/A,MoneyControl
3537,Buy,Avenue Supermart on dip,850,Gujral,"April 08, 2017 02:19 PM",2017-04-08 02:19:00,"April 08, 2017 02:19 PM",#N/A,MoneyControl
3538,Buy,Suzlon Energy,31,KR Choksey,"April 05, 2017 04:50 PM",2017-04-05 04:50:00,"April 05, 2017 04:50 PM",#N/A,MoneyControl
3539,Buy,Rallis India,300,ICICI Direct,"April 05, 2017 04:42 PM",2017-04-05 04:42:00,"April 05, 2017 04:42 PM",#N/A,MoneyControl
3540,Buy,Sintex Industries,191,Way2 Wealth,"April 05, 2017 10:34 AM",2017-04-05 10:34:00,"April 05, 2017 10:34 AM",#N/A,MoneyControl
3541,Buy,Oriental Carbon,1125,ICICI Direct,"March 31, 2017 04:10 PM",2017-03-31 04:10:00,"March 31, 2017 04:10 PM",#N/A,MoneyControl
3542,Buy,Emmbi Industries,180,ICICI Direct,"March 31, 2017 04:06 PM",2017-03-31 04:06:00,"March 31, 2017 04:06 PM",#N/A,MoneyControl
3543,Buy,Power Finance Corporation,190,Edelweiss,"March 31, 2017 03:53 PM",2017-03-31 03:53:00,"March 31, 2017 03:53 PM",#N/A,MoneyControl
3544,Buy,Karnataka Bank,170,Centrum,"March 31, 2017 03:41 PM",2017-03-31 03:41:00,"March 31, 2017 03:41 PM",#N/A,MoneyControl
3545,Buy,Hero Motocorp,3841,Axis Direct,"March 31, 2017 03:19 PM",2017-03-31 03:19:00,"March 31, 2017 03:19 PM",#N/A,MoneyControl
3546,Buy,Navneet Education,210,Motilal Oswal,"March 31, 2017 03:15 PM",2017-03-31 03:15:00,"March 31, 2017 03:15 PM",#N/A,MoneyControl
3547,Buy,Aditya Birla Fashion on dips,180,Vijay Chopra,"March 30, 2017 03:06 PM",2017-03-30 03:06:00,"March 30, 2017 03:06 PM",#N/A,MoneyControl
3548,Buy,Mahindra & Mahindra,1545,Edelweiss,"March 29, 2017 04:42 PM",2017-03-29 04:42:00,"March 29, 2017 04:42 PM",#N/A,MoneyControl
3549,Buy,KEC International,245,Edelweiss,"March 29, 2017 04:40 PM",2017-03-29 04:40:00,"March 29, 2017 04:40 PM",#N/A,MoneyControl
3550,Buy,Phillips Carbon Black,415,ICICI Direct,"March 29, 2017 04:39 PM",2017-03-29 04:39:00,"March 29, 2017 04:39 PM",#N/A,MoneyControl
3551,Buy,Cholamandalam Investment and Finance,1075,Axis Direct,"March 29, 2017 04:49 PM",2017-03-29 04:49:00,"March 29, 2017 04:49 PM",#N/A,MoneyControl
3552,Buy,L G Balakrishnan & Bros,703,Geojit Financial Services,"March 29, 2017 04:37 PM",2017-03-29 04:37:00,"March 29, 2017 04:37 PM",#N/A,MoneyControl
3553,Buy,Mahindra & Mahindra,1546,Motilal Oswal,"March 24, 2017 04:14 PM",2017-03-24 04:14:00,"March 24, 2017 04:14 PM",#N/A,MoneyControl
3554,Buy,Hindustan Zinc,335,Edelweiss,"March 24, 2017 04:12 PM",2017-03-24 04:12:00,"March 24, 2017 04:12 PM",#N/A,MoneyControl
3555,Buy,Indiabulls Housing Finance,975,Krish Subramanyam,"March 24, 2017 02:12 PM",2017-03-24 02:12:00,"March 24, 2017 02:12 PM",#N/A,MoneyControl
3556,Buy,State Bank Of India,320,Axis Direct,"March 22, 2017 03:21 PM",2017-03-22 03:21:00,"March 22, 2017 03:21 PM",#N/A,MoneyControl
3557,Buy,Marico,335,Motilal Oswal,"March 22, 2017 03:18 PM",2017-03-22 03:18:00,"March 22, 2017 03:18 PM",#N/A,MoneyControl
3558,Buy,HCL Technologies,950,ICICI Direct,"March 22, 2017 02:58 PM",2017-03-22 02:58:00,"March 22, 2017 02:58 PM",#N/A,MoneyControl
