,Call_Buy-Sell,Cmp_Name,Target_Price,Analyst_or_Cmp,Call_Time,Call_Time_normal,Call_Time_secs,Stop_Loss,From_Site
2113,Buy,Jet Airways,490,ICICI Direct,"November 21, 2016 02:08 PM",2016-11-21 02:08:00,"November 21, 2016 02:08 PM",#N/A,MoneyControl
2114,Buy,Indraprastha Gas,920,ICICI Direct,"November 21, 2016 02:02 PM",2016-11-21 02:02:00,"November 21, 2016 02:02 PM",#N/A,MoneyControl
2115,Buy,Emmbi Industries,150,ICICI Direct,"November 21, 2016 02:01 PM",2016-11-21 02:01:00,"November 21, 2016 02:01 PM",#N/A,MoneyControl
2116,Buy,Tata Motors,595,ICICI Direct,"November 21, 2016 01:54 PM",2016-11-21 01:54:00,"November 21, 2016 01:54 PM",#N/A,MoneyControl
2117,Buy,Divi‘s Laboratories,1305,ICICI Direct,"November 21, 2016 01:47 PM",2016-11-21 01:47:00,"November 21, 2016 01:47 PM",#N/A,MoneyControl
2118,Buy,JK Tyres and Industries,145,ICICI Direct,"November 21, 2016 01:44 PM",2016-11-21 01:44:00,"November 21, 2016 01:44 PM",#N/A,MoneyControl
2119,Buy,United Breweries,995,ICICI Direct,"November 21, 2016 01:20 PM",2016-11-21 01:20:00,"November 21, 2016 01:20 PM",#N/A,MoneyControl
2120,Buy,SBI,310,Geojit BNP Paribas,"November 21, 2016 01:01 PM",2016-11-21 01:01:00,"November 21, 2016 01:01 PM",#N/A,MoneyControl
2121,Buy,Ambuja Cement,272,Geojit BNP Paribas,"November 21, 2016 12:39 PM",2016-11-21 12:39:00,"November 21, 2016 12:39 PM",#N/A,MoneyControl
2122,Buy,KEC International,163,Geojit BNP Paribas,"November 21, 2016 12:24 PM",2016-11-21 12:24:00,"November 21, 2016 12:24 PM",#N/A,MoneyControl
2123,Buy,Punjab National Bank,170,Khambatta Securities,"November 21, 2016 12:04 PM",2016-11-21 12:04:00,"November 21, 2016 12:04 PM",#N/A,MoneyControl
2124,Buy,Cipla,630,Khambatta Securities,"November 21, 2016 12:02 PM",2016-11-21 12:02:00,"November 21, 2016 12:02 PM",#N/A,MoneyControl
2125,Buy,Emmbi Industries,161,KR Choksey,"November 21, 2016 12:01 PM",2016-11-21 12:01:00,"November 21, 2016 12:01 PM",#N/A,MoneyControl
2126,Buy,Indraprastha Gas,987,KR Choksey,"November 21, 2016 11:59 AM",2016-11-21 11:59:00,"November 21, 2016 11:59 AM",#N/A,MoneyControl
2127,Buy,ICICI Bank,338,KR Choksey,"November 18, 2016 06:54 PM",2016-11-18 06:54:00,"November 18, 2016 06:54 PM",#N/A,MoneyControl
2128,Buy,VA Tech Wabag,781,SPA Financial,"November 18, 2016 06:54 PM",2016-11-18 06:54:00,"November 18, 2016 06:54 PM",#N/A,MoneyControl
2129,Sell,Ramco Cements,521,SPA Financial,"November 18, 2016 06:53 PM",2016-11-18 06:53:00,"November 18, 2016 06:53 PM",#N/A,MoneyControl
2130,Sell,OCL India,724,SPA Financial,"November 18, 2016 06:50 PM",2016-11-18 06:50:00,"November 18, 2016 06:50 PM",#N/A,MoneyControl
2131,Buy,Lupin,1769,KR Choksey,"November 18, 2016 06:59 PM",2016-11-18 06:59:00,"November 18, 2016 06:59 PM",#N/A,MoneyControl
2132,Buy,Mangalam Cement,453,SPA Financial,"November 18, 2016 06:49 PM",2016-11-18 06:49:00,"November 18, 2016 06:49 PM",#N/A,MoneyControl
2133,Buy,Magma Fincorp,135,SPA Financial,"November 18, 2016 06:15 PM",2016-11-18 06:15:00,"November 18, 2016 06:15 PM",#N/A,MoneyControl
2134,Buy,Adlabs Entertainment,160,SPA Financial,"November 18, 2016 06:11 PM",2016-11-18 06:11:00,"November 18, 2016 06:11 PM",#N/A,MoneyControl
2135,Buy,HSIL,431,Arihant Capital,"November 18, 2016 06:09 PM",2016-11-18 06:09:00,"November 18, 2016 06:09 PM",#N/A,MoneyControl
2136,Buy,Star Ferro & Cement,130,Centrum,"November 18, 2016 06:02 PM",2016-11-18 06:02:00,"November 18, 2016 06:02 PM",#N/A,MoneyControl
2137,Buy,L&T Finance,122,Centrum,"November 18, 2016 05:02 PM",2016-11-18 05:02:00,"November 18, 2016 05:02 PM",#N/A,MoneyControl
2138,Buy,Oriental Carbon & Chemicals,990,Centrum,"November 18, 2016 05:00 PM",2016-11-18 05:00:00,"November 18, 2016 05:00 PM",#N/A,MoneyControl
2139,Buy,Sarla Performance Fibers,83,Centrum,"November 18, 2016 04:57 PM",2016-11-18 04:57:00,"November 18, 2016 04:57 PM",#N/A,MoneyControl
2140,Buy,IFGL Refractories,220,Centrum,"November 18, 2016 04:43 PM",2016-11-18 04:43:00,"November 18, 2016 04:43 PM",#N/A,MoneyControl
2141,Buy,Britannia Industries,3576,Prabhudas Lilladher,"November 18, 2016 11:59 AM",2016-11-18 11:59:00,"November 18, 2016 11:59 AM",#N/A,MoneyControl
2142,Buy,Power Grid,196,Prabhudas Lilladher,"November 18, 2016 11:46 AM",2016-11-18 11:46:00,"November 18, 2016 11:46 AM",#N/A,MoneyControl
2143,Buy,CEAT,1445,Prabhudas Lilladher,"November 17, 2016 07:10 PM",2016-11-17 07:10:00,"November 17, 2016 07:10 PM",#N/A,MoneyControl
2144,Buy,Bharat Forge,957,Prabhudas Lilladher,"November 17, 2016 07:05 PM",2016-11-17 07:05:00,"November 17, 2016 07:05 PM",#N/A,MoneyControl
2145,Buy,ICICI Bank,337,Motilal Oswal,"November 17, 2016 06:56 PM",2016-11-17 06:56:00,"November 17, 2016 06:56 PM",#N/A,MoneyControl
2146,Buy,United Breweries,1088,Motilal Oswal,"November 17, 2016 05:15 PM",2016-11-17 05:15:00,"November 17, 2016 05:15 PM",#N/A,MoneyControl
2147,Buy,Punjab National Bank,172,Motilal Oswal,"November 17, 2016 05:12 PM",2016-11-17 05:12:00,"November 17, 2016 05:12 PM",#N/A,MoneyControl
2148,Buy,Amara Raja Batteries,1176,Motilal Oswal,"November 17, 2016 05:12 PM",2016-11-17 05:12:00,"November 17, 2016 05:12 PM",#N/A,MoneyControl
2149,Buy,Union Bank of India,160,Motilal Oswal,"November 17, 2016 05:16 PM",2016-11-17 05:16:00,"November 17, 2016 05:16 PM",#N/A,MoneyControl
2150,Buy,CEAT,1375,Religare,"November 17, 2016 05:06 PM",2016-11-17 05:06:00,"November 17, 2016 05:06 PM",#N/A,MoneyControl
2151,Sell,BHEL,90,Religare,"November 17, 2016 05:05 PM",2016-11-17 05:05:00,"November 17, 2016 05:05 PM",#N/A,MoneyControl
2152,Buy,Sun Pharmaceutical Industries,940,KR Choksey,"November 17, 2016 05:01 PM",2016-11-17 05:01:00,"November 17, 2016 05:01 PM",#N/A,MoneyControl
2153,Buy,Manappuram Finance,130,KR Choksey,"November 17, 2016 05:00 PM",2016-11-17 05:00:00,"November 17, 2016 05:00 PM",#N/A,MoneyControl
2154,Buy,Cipla,616,KR Choksey,"November 17, 2016 04:55 PM",2016-11-17 04:55:00,"November 17, 2016 04:55 PM",#N/A,MoneyControl
2155,Buy,NCC,93,ICICI Direct,"November 17, 2016 04:32 PM",2016-11-17 04:32:00,"November 17, 2016 04:32 PM",#N/A,MoneyControl
2156,Buy,Ashok Leyland,105,ICICI Direct,"November 17, 2016 04:17 PM",2016-11-17 04:17:00,"November 17, 2016 04:17 PM",#N/A,MoneyControl
2157,Buy,Mangalam Cement,365,ICICI Direct,"November 17, 2016 03:52 PM",2016-11-17 03:52:00,"November 17, 2016 03:52 PM",#N/A,MoneyControl
2158,Buy,VA Tech Wabag,640,ICICI Direct,"November 17, 2016 03:47 PM",2016-11-17 03:47:00,"November 17, 2016 03:47 PM",#N/A,MoneyControl
2159,Buy,Lupin,1890,ICICI Direct,"November 17, 2016 03:43 PM",2016-11-17 03:43:00,"November 17, 2016 03:43 PM",#N/A,MoneyControl
2160,Buy,Mangalore Refinery,110,ICICI Direct,"November 17, 2016 03:17 PM",2016-11-17 03:17:00,"November 17, 2016 03:17 PM",#N/A,MoneyControl
2161,Buy,GATI,165,ICICI Direct,"November 17, 2016 03:28 PM",2016-11-17 03:28:00,"November 17, 2016 03:28 PM",#N/A,MoneyControl
2162,Buy,Bharat Forge,1000,ICICI Direct,"November 17, 2016 11:46 AM",2016-11-17 11:46:00,"November 17, 2016 11:46 AM",#N/A,MoneyControl
2163,Buy,Wabco India,6200,ICICI Direct,"November 17, 2016 11:44 AM",2016-11-17 11:44:00,"November 17, 2016 11:44 AM",#N/A,MoneyControl
2164,Buy,GSK Consumer,6765,ICICI Direct,"November 17, 2016 11:42 AM",2016-11-17 11:42:00,"November 17, 2016 11:42 AM",#N/A,MoneyControl
2165,Sell,Orient Cement,150,Karvy,"November 17, 2016 11:38 AM",2016-11-17 11:38:00,"November 17, 2016 11:38 AM",#N/A,MoneyControl
2166,Buy,Lupin,1702,Karvy,"November 17, 2016 11:35 AM",2016-11-17 11:35:00,"November 17, 2016 11:35 AM",#N/A,MoneyControl
2167,Buy,Britannia Industries,3369,Edelweiss,"November 16, 2016 04:44 PM",2016-11-16 04:44:00,"November 16, 2016 04:44 PM",#N/A,MoneyControl
2168,Buy,Bharat Forge,890,Edelweiss,"November 16, 2016 04:39 PM",2016-11-16 04:39:00,"November 16, 2016 04:39 PM",#N/A,MoneyControl
2169,Buy,CEAT,1590,Edelweiss,"November 16, 2016 04:35 PM",2016-11-16 04:35:00,"November 16, 2016 04:35 PM",#N/A,MoneyControl
2170,Buy,Max Financial Services,616,Edelweiss,"November 16, 2016 03:18 PM",2016-11-16 03:18:00,"November 16, 2016 03:18 PM",#N/A,MoneyControl
2171,Buy,Shree Cements,19753,Edelweiss,"November 16, 2016 03:05 PM",2016-11-16 03:05:00,"November 16, 2016 03:05 PM",#N/A,MoneyControl
2172,Buy,Godrej Consumer,1698,Edelweiss,"November 16, 2016 03:01 PM",2016-11-16 03:01:00,"November 16, 2016 03:01 PM",#N/A,MoneyControl
2173,Buy,Shoppers Stop,431,Edelweiss,"November 16, 2016 02:57 PM",2016-11-16 02:57:00,"November 16, 2016 02:57 PM",#N/A,MoneyControl
2174,Buy,CARE,1452,Edelweiss,"November 16, 2016 01:35 PM",2016-11-16 01:35:00,"November 16, 2016 01:35 PM",#N/A,MoneyControl
2175,Buy,ICICI Bank,342,Edelweiss,"November 16, 2016 01:27 PM",2016-11-16 01:27:00,"November 16, 2016 01:27 PM",#N/A,MoneyControl
2176,Buy,EID Parry,350,Axis Direct,"November 16, 2016 01:09 PM",2016-11-16 01:09:00,"November 16, 2016 01:09 PM",#N/A,MoneyControl
2177,Buy,Bharat Forge,932,Axis Direct,"November 16, 2016 01:07 PM",2016-11-16 01:07:00,"November 16, 2016 01:07 PM",#N/A,MoneyControl
2178,Buy,Salzer Electronics,252,Axis Direct,"November 16, 2016 01:03 PM",2016-11-16 01:03:00,"November 16, 2016 01:03 PM",#N/A,MoneyControl
2179,Buy,REC,153,Axis Direct,"November 16, 2016 12:18 PM",2016-11-16 12:18:00,"November 16, 2016 12:18 PM",#N/A,MoneyControl
2180,Buy,UFO Moviez,730,Axis Direct,"November 16, 2016 12:16 PM",2016-11-16 12:16:00,"November 16, 2016 12:16 PM",#N/A,MoneyControl
2181,Buy,Tube Investments,753,Axis Direct,"November 16, 2016 12:11 PM",2016-11-16 12:11:00,"November 16, 2016 12:11 PM",#N/A,MoneyControl
2182,Buy,PNB,165,KR Choksey,"November 16, 2016 11:52 AM",2016-11-16 11:52:00,"November 16, 2016 11:52 AM",#N/A,MoneyControl
2183,Buy,PNB,145,Edelweiss,"November 16, 2016 11:21 AM",2016-11-16 11:21:00,"November 16, 2016 11:21 AM",#N/A,MoneyControl
2184,Sell,JK Lakshmi Cement,390,Centrum,"November 16, 2016 11:19 AM",2016-11-16 11:19:00,"November 16, 2016 11:19 AM",#N/A,MoneyControl
2185,Buy,Sonata Software,195,Centrum,"November 15, 2016 07:28 PM",2016-11-15 07:28:00,"November 15, 2016 07:28 PM",#N/A,MoneyControl
2186,Buy,Mphasis,640,Dolat Capital,"November 15, 2016 07:25 PM",2016-11-15 07:25:00,"November 15, 2016 07:25 PM",#N/A,MoneyControl
2187,Buy,Cipla,600,Axis Direct,"November 15, 2016 04:32 PM",2016-11-15 04:32:00,"November 15, 2016 04:32 PM",#N/A,MoneyControl
2188,Buy,Escorts,425,Geojit BNP Paribas,"November 10, 2016 04:31 PM",2016-11-10 04:31:00,"November 10, 2016 04:31 PM",#N/A,MoneyControl
2189,Sell,Marico,290,Anand Rathi,"November 10, 2016 04:30 PM",2016-11-10 04:30:00,"November 10, 2016 04:30 PM",#N/A,MoneyControl
2190,Sell,Grindwell Norton,327,Anand Rathi,"November 10, 2016 04:30 PM",2016-11-10 04:30:00,"November 10, 2016 04:30 PM",#N/A,MoneyControl
2191,Buy,Amara Raja Batteries,1176,Motilal Oswal,"November 10, 2016 04:30 PM",2016-11-10 04:30:00,"November 10, 2016 04:30 PM",#N/A,MoneyControl
2192,Sell,ONGC,250,Axis Direct,"November 08, 2016 05:42 PM",2016-11-08 05:42:00,"November 08, 2016 05:42 PM",#N/A,MoneyControl
2193,Buy,NTPC,171,Axis Direct,"November 08, 2016 05:41 PM",2016-11-08 05:41:00,"November 08, 2016 05:41 PM",#N/A,MoneyControl
2194,Sell,Nestle,5800,Axis Direct,"November 08, 2016 05:41 PM",2016-11-08 05:41:00,"November 08, 2016 05:41 PM",#N/A,MoneyControl
2195,Buy,Maruti Suzuki,6881,Axis Direct,"November 08, 2016 05:41 PM",2016-11-08 05:41:00,"November 08, 2016 05:41 PM",#N/A,MoneyControl
2196,Buy,Glenmark Pharma,1040,Axis Direct,"November 08, 2016 05:40 PM",2016-11-08 05:40:00,"November 08, 2016 05:40 PM",#N/A,MoneyControl
2197,Buy,Dish TV,108,Axis Direct,"November 08, 2016 05:40 PM",2016-11-08 05:40:00,"November 08, 2016 05:40 PM",#N/A,MoneyControl
2198,Buy,Dish TV,130,Centrum,"November 08, 2016 12:15 PM",2016-11-08 12:15:00,"November 08, 2016 12:15 PM",#N/A,MoneyControl
2199,Buy,Vedanta,250,Centrum,"November 08, 2016 12:15 PM",2016-11-08 12:15:00,"November 08, 2016 12:15 PM",#N/A,MoneyControl
2200,Buy,Exide Industries,294,Way2Wealth,"November 07, 2016 06:36 PM",2016-11-07 06:36:00,"November 07, 2016 06:36 PM",#N/A,MoneyControl
2201,Buy,Colgate Palmolive,1105,Reliance Securities,"November 07, 2016 06:36 PM",2016-11-07 06:36:00,"November 07, 2016 06:36 PM",#N/A,MoneyControl
2202,Buy,Zee Entertainment,572,LKP Securities,"November 07, 2016 06:33 PM",2016-11-07 06:33:00,"November 07, 2016 06:33 PM",#N/A,MoneyControl
2203,Buy,IOC,385,Prabhudas Lilladher,"November 07, 2016 03:49 PM",2016-11-07 03:49:00,"November 07, 2016 03:49 PM",#N/A,MoneyControl
2204,Buy,Cholamandalam Finance,1335,KR Choksey,"November 07, 2016 03:17 PM",2016-11-07 03:17:00,"November 07, 2016 03:17 PM",#N/A,MoneyControl
2205,Buy,UPL,842,KR Choksey,"November 07, 2016 03:10 PM",2016-11-07 03:10:00,"November 07, 2016 03:10 PM",#N/A,MoneyControl
2206,Buy,Nestle India,8001,KR Choksey,"November 07, 2016 02:59 PM",2016-11-07 02:59:00,"November 07, 2016 02:59 PM",#N/A,MoneyControl
2207,Buy,Indian Oil Corp,375,Religare,"November 07, 2016 01:51 PM",2016-11-07 01:51:00,"November 07, 2016 01:51 PM",#N/A,MoneyControl
2208,Sell,Colgate India,920,Religare,"November 07, 2016 01:50 PM",2016-11-07 01:50:00,"November 07, 2016 01:50 PM",#N/A,MoneyControl
2209,Sell,United Spirits,2250,Religare,"November 07, 2016 01:49 PM",2016-11-07 01:49:00,"November 07, 2016 01:49 PM",#N/A,MoneyControl
2210,Buy,NTPC,185,Religare,"November 07, 2016 01:58 PM",2016-11-07 01:58:00,"November 07, 2016 01:58 PM",#N/A,MoneyControl
2211,Buy,Glenmark Pharma,1110,Religare,"November 07, 2016 01:44 PM",2016-11-07 01:44:00,"November 07, 2016 01:44 PM",#N/A,MoneyControl
2212,Buy,Castrol India,567,Dolat Capital,"November 07, 2016 01:42 PM",2016-11-07 01:42:00,"November 07, 2016 01:42 PM",#N/A,MoneyControl
2213,Buy,Tech Mahindra,525,Dolat Capital,"November 07, 2016 01:41 PM",2016-11-07 01:41:00,"November 07, 2016 01:41 PM",#N/A,MoneyControl
2214,Buy,Jubilant FoodWorks,1205,Dolat Capital,"November 07, 2016 01:11 PM",2016-11-07 01:11:00,"November 07, 2016 01:11 PM",#N/A,MoneyControl
2215,Buy,Dr. Reddy's Laboratories,4200,Dolat Capital,"November 07, 2016 12:44 PM",2016-11-07 12:44:00,"November 07, 2016 12:44 PM",#N/A,MoneyControl
2216,Buy,Exide Industries,220,Geojit BNP Paribas,"November 07, 2016 12:41 PM",2016-11-07 12:41:00,"November 07, 2016 12:41 PM",#N/A,MoneyControl
2217,Buy,L G Balakrishnan,784,Geojit BNP Paribas,"November 07, 2016 12:38 PM",2016-11-07 12:38:00,"November 07, 2016 12:38 PM",#N/A,MoneyControl
2218,Buy,Balaji Amines,405,Nirmal Bang,"November 07, 2016 12:07 PM",2016-11-07 12:07:00,"November 07, 2016 12:07 PM",#N/A,MoneyControl
2219,Buy,Granules India,156,Nirmal Bang,"November 04, 2016 06:28 PM",2016-11-04 06:28:00,"November 04, 2016 06:28 PM",#N/A,MoneyControl
2220,Buy,Navin Flourine,3200,Dynamic Levels,"November 04, 2016 06:25 PM",2016-11-04 06:25:00,"November 04, 2016 06:25 PM",#N/A,MoneyControl
2221,Sell,Rallis India,223,East India Securities,"November 04, 2016 06:24 PM",2016-11-04 06:24:00,"November 04, 2016 06:24 PM",#N/A,MoneyControl
2222,Sell,UPL,688,East India Securities,"November 04, 2016 06:22 PM",2016-11-04 06:22:00,"November 04, 2016 06:22 PM",#N/A,MoneyControl
2223,Sell,Bayer CropScience,4038,East India Securities,"November 04, 2016 06:21 PM",2016-11-04 06:21:00,"November 04, 2016 06:21 PM",#N/A,MoneyControl
2224,Buy,Havells India,478,Yes Securities,"November 04, 2016 06:02 PM",2016-11-04 06:02:00,"November 04, 2016 06:02 PM",#N/A,MoneyControl
2225,Buy,Alembic Pharmaceuticals,808,GEPL Capital,"November 04, 2016 05:54 PM",2016-11-04 05:54:00,"November 04, 2016 05:54 PM",#N/A,MoneyControl
2226,Buy,EID Parry,350,AUM Capital,"November 04, 2016 05:53 PM",2016-11-04 05:53:00,"November 04, 2016 05:53 PM",#N/A,MoneyControl
2227,Buy,RBL Bank,378,AUM Capital,"November 04, 2016 05:50 PM",2016-11-04 05:50:00,"November 04, 2016 05:50 PM",#N/A,MoneyControl
2228,Buy,ITC,255,Rahul Mohindar,"November 04, 2016 09:38 AM",2016-11-04 09:38:00,"November 04, 2016 09:38 AM",#N/A,MoneyControl
2229,Buy,Info Edge,1000,Centrum,"November 03, 2016 02:07 PM",2016-11-03 02:07:00,"November 03, 2016 02:07 PM",#N/A,MoneyControl
2230,Buy,Tech Mahindra,530,Centrum,"November 03, 2016 02:04 PM",2016-11-03 02:04:00,"November 03, 2016 02:04 PM",#N/A,MoneyControl
2231,Buy,Visaka Industries,260,Centrum,"November 03, 2016 02:01 PM",2016-11-03 02:01:00,"November 03, 2016 02:01 PM",#N/A,MoneyControl
2232,Buy,Granules India,190,Centrum,"November 03, 2016 02:00 PM",2016-11-03 02:00:00,"November 03, 2016 02:00 PM",#N/A,MoneyControl
2233,Buy,Kansai Nerolac,415,ICICI Direct,"November 03, 2016 01:52 PM",2016-11-03 01:52:00,"November 03, 2016 01:52 PM",#N/A,MoneyControl
2234,Buy,Marico,303,ICICI Direct,"November 03, 2016 01:50 PM",2016-11-03 01:50:00,"November 03, 2016 01:50 PM",#N/A,MoneyControl
2235,Buy,Nestle India,7658,ICICI Direct,"November 03, 2016 01:49 PM",2016-11-03 01:49:00,"November 03, 2016 01:49 PM",#N/A,MoneyControl
2236,Buy,Firstsource Solutions,47,ICICI Direct,"November 03, 2016 01:54 PM",2016-11-03 01:54:00,"November 03, 2016 01:54 PM",#N/A,MoneyControl
2237,Buy,United Spirits,2700,ICICI Direct,"November 03, 2016 01:48 PM",2016-11-03 01:48:00,"November 03, 2016 01:48 PM",#N/A,MoneyControl
2238,Buy,Glenmark Pharmaceuticals,1200,ICICI Direct,"November 03, 2016 01:25 PM",2016-11-03 01:25:00,"November 03, 2016 01:25 PM",#N/A,MoneyControl
2239,Buy,NTPC,188,ICICI Direct,"November 03, 2016 01:24 PM",2016-11-03 01:24:00,"November 03, 2016 01:24 PM",#N/A,MoneyControl
2240,Buy,Indoco Remedies,365,ICICI Direct,"November 03, 2016 01:05 PM",2016-11-03 01:05:00,"November 03, 2016 01:05 PM",#N/A,MoneyControl
2241,Buy,Adani Ports & SEZ,321,Edelweiss,"November 03, 2016 11:44 AM",2016-11-03 11:44:00,"November 03, 2016 11:44 AM",#N/A,MoneyControl
2242,Buy,Federal Bank,88,Edelweiss,"November 03, 2016 11:43 AM",2016-11-03 11:43:00,"November 03, 2016 11:43 AM",#N/A,MoneyControl
2243,Buy,Axis Bank,570,Edelweiss,"November 03, 2016 11:42 AM",2016-11-03 11:42:00,"November 03, 2016 11:42 AM",#N/A,MoneyControl
2244,Buy,L&T,1600,Shahina Mukadam,"November 02, 2016 04:06 PM",2016-11-02 04:06:00,"November 02, 2016 04:06 PM",#N/A,MoneyControl
2245,Buy,Mahindra CIE Automotive,220,Axis Direct,"November 02, 2016 01:55 PM",2016-11-02 01:55:00,"November 02, 2016 01:55 PM",#N/A,MoneyControl
2246,Buy,Bharti Infratel,450,Axis Direct,"November 01, 2016 05:46 PM",2016-11-01 05:46:00,"November 01, 2016 05:46 PM",#N/A,MoneyControl
2247,Buy,HDFC Bank,1400,Axis Direct,"November 01, 2016 05:27 PM",2016-11-01 05:27:00,"November 01, 2016 05:27 PM",#N/A,MoneyControl
2248,Sell,Asian Paints,980,Axis Direct,"November 01, 2016 05:26 PM",2016-11-01 05:26:00,"November 01, 2016 05:26 PM",#N/A,MoneyControl
2249,Buy,Kajaria Ceramics,740,Dynamic Levels,"November 01, 2016 10:22 AM",2016-11-01 10:22:00,"November 01, 2016 10:22 AM",#N/A,MoneyControl
2250,Buy,Swaraj Engines,1540,ICICI Direct,"October 28, 2016 01:31 PM",2016-10-28 01:31:00,"October 28, 2016 01:31 PM",#N/A,MoneyControl
2251,Buy,Shemaroo Entertainment,475,Dolat Capital,"October 28, 2016 12:05 PM",2016-10-28 12:05:00,"October 28, 2016 12:05 PM",#N/A,MoneyControl
2252,Buy,HCL Technologies,1000,Dolat Capital,"October 28, 2016 12:01 PM",2016-10-28 12:01:00,"October 28, 2016 12:01 PM",#N/A,MoneyControl
2253,Buy,HCL Technologies,980,Centrum,"October 26, 2016 06:33 PM",2016-10-26 06:33:00,"October 26, 2016 06:33 PM",#N/A,MoneyControl
2254,Buy,DB Corp,455,Centrum,"October 26, 2016 06:29 PM",2016-10-26 06:29:00,"October 26, 2016 06:29 PM",#N/A,MoneyControl
2255,Sell,Biocon,780,Centrum,"October 26, 2016 06:25 PM",2016-10-26 06:25:00,"October 26, 2016 06:25 PM",#N/A,MoneyControl
2256,Buy,KPIT Technologies,180,Centrum,"October 26, 2016 06:24 PM",2016-10-26 06:24:00,"October 26, 2016 06:24 PM",#N/A,MoneyControl
2257,Buy,LIC Housing Finance,756,KR Choksey,"October 26, 2016 03:46 PM",2016-10-26 03:46:00,"October 26, 2016 03:46 PM",#N/A,MoneyControl
2258,Buy,Reliance Industries,1285,KR Choksey,"October 26, 2016 04:06 PM",2016-10-26 04:06:00,"October 26, 2016 04:06 PM",#N/A,MoneyControl
2259,Buy,Dilip Buildcon,310,Axis Direct,"October 26, 2016 03:39 PM",2016-10-26 03:39:00,"October 26, 2016 03:39 PM",#N/A,MoneyControl
2260,Buy,RBL Bank,365,Axis Direct,"October 26, 2016 03:34 PM",2016-10-26 03:34:00,"October 26, 2016 03:34 PM",#N/A,MoneyControl
2261,Buy,Reliance Industries,1300,Axis Direct,"October 26, 2016 03:33 PM",2016-10-26 03:33:00,"October 26, 2016 03:33 PM",#N/A,MoneyControl
2262,Sell,Havells India,391,Mitesh Thacker,"October 26, 2016 03:19 PM",2016-10-26 03:19:00,"October 26, 2016 03:19 PM",#N/A,MoneyControl
2263,Buy,Yes Bank,1500,Axis Direct,"October 26, 2016 03:11 PM",2016-10-26 03:11:00,"October 26, 2016 03:11 PM",#N/A,MoneyControl
2264,Buy,ACC,1760,ICICI Direct,"October 26, 2016 01:50 PM",2016-10-26 01:50:00,"October 26, 2016 01:50 PM",#N/A,MoneyControl
2265,Buy,Reliance Capital,645,Edelweiss,"October 25, 2016 05:53 PM",2016-10-25 05:53:00,"October 25, 2016 05:53 PM",#N/A,MoneyControl
2266,Buy,Zuari Agro Chemicals,278,Edelweiss,"October 25, 2016 05:49 PM",2016-10-25 05:49:00,"October 25, 2016 05:49 PM",#N/A,MoneyControl
2267,Buy,Persistent Systems,800,Edelweiss,"October 25, 2016 05:47 PM",2016-10-25 05:47:00,"October 25, 2016 05:47 PM",#N/A,MoneyControl
2268,Buy,ACC,1710,Edelweiss,"October 25, 2016 05:44 PM",2016-10-25 05:44:00,"October 25, 2016 05:44 PM",#N/A,MoneyControl
2269,Buy,Indiabulls Housing Finance,1011,Edelweiss,"October 25, 2016 05:43 PM",2016-10-25 05:43:00,"October 25, 2016 05:43 PM",#N/A,MoneyControl
2270,Buy,Hindustan Zinc,304,Edelweiss,"October 25, 2016 05:42 PM",2016-10-25 05:42:00,"October 25, 2016 05:42 PM",#N/A,MoneyControl
2271,Buy,SQS India BFSI,1037,Axis Direct,"October 25, 2016 05:23 PM",2016-10-25 05:23:00,"October 25, 2016 05:23 PM",#N/A,MoneyControl
2272,Sell,Wipro,422,Axis Direct,"October 25, 2016 03:56 PM",2016-10-25 03:56:00,"October 25, 2016 03:56 PM",#N/A,MoneyControl
2273,Buy,Gulf Oil Lubricants,830,Axis Direct,"October 25, 2016 03:53 PM",2016-10-25 03:53:00,"October 25, 2016 03:53 PM",#N/A,MoneyControl
2274,Buy,Infosys,1151,Geojit BNP Paribas,"October 21, 2016 06:11 PM",2016-10-21 06:11:00,"October 21, 2016 06:11 PM",#N/A,MoneyControl
2275,Buy,NIIT Technologies,520,SPA Research,"October 21, 2016 06:10 PM",2016-10-21 06:10:00,"October 21, 2016 06:10 PM",#N/A,MoneyControl
2276,Buy,Vinati Organics,700,Dynamic Levels,"October 21, 2016 06:08 PM",2016-10-21 06:08:00,"October 21, 2016 06:08 PM",#N/A,MoneyControl
2277,Buy,Zensar Technologies,1175,Dolat Capital,"October 21, 2016 06:07 PM",2016-10-21 06:07:00,"October 21, 2016 06:07 PM",#N/A,MoneyControl
2278,Buy,Reliance Industries,1200,Religare,"October 21, 2016 05:47 PM",2016-10-21 05:47:00,"October 21, 2016 05:47 PM",#N/A,MoneyControl
2279,Buy,GAIL India,600,Religare,"October 21, 2016 05:45 PM",2016-10-21 05:45:00,"October 21, 2016 05:45 PM",#N/A,MoneyControl
2280,Buy,Indo Count Industries,1057,CD Equisearch,"October 21, 2016 04:00 PM",2016-10-21 04:00:00,"October 21, 2016 04:00 PM",#N/A,MoneyControl
2281,Buy,LIC Housing Finance,665,Edelweiss,"October 21, 2016 12:56 PM",2016-10-21 12:56:00,"October 21, 2016 12:56 PM",#N/A,MoneyControl
2282,Buy,Jagran Prakashan,217,Edelweiss,"October 21, 2016 12:52 PM",2016-10-21 12:52:00,"October 21, 2016 12:52 PM",#N/A,MoneyControl
